Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Macaque gene stable ID,Macaque gene name,Last common ancestor with Macaque,Macaque homology type,%id. target Macaque gene identical to query gene,%id. query gene identical to target Macaque gene,Macaque Gene-order conservation score,Macaque Whole-genome alignment coverage,"Macaque orthology confidence [0 low, 1 high]"
ENSG00000141013,ENSG00000141013.17,ENST00000268699,ENST00000268699.9,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000537797,ENST00000537797.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000566266,ENST00000566266.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000569558,ENST00000569558.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000564802,ENST00000564802.1,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000565000,ENST00000565000.1,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000569399,ENST00000569399.1,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000564789,ENST00000564789.5,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141013,ENSG00000141013.17,ENST00000568284,ENST00000568284.1,ENSMMUG00000000401,GAS8,Catarrhini,ortholog_one2one,97.908,97.908,50,99.94,1
ENSG00000141519,ENSG00000141519.15,ENST00000397545,ENST00000397545.9,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000572270,ENST00000572270.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000269318,ENST00000269318.9,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000374876,ENST00000374876.4,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000576033,ENST00000576033.5,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000574099,ENST00000574099.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000572083,ENST00000572083.5,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000576241,ENST00000576241.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000573474,ENST00000573474.5,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000574799,ENST00000574799.5,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000571028,ENST00000571028.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000572253,ENST00000572253.5,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000575431,ENST00000575431.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000574933,ENST00000574933.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000573903,ENST00000573903.1,,,,,,,,,
ENSG00000141519,ENSG00000141519.15,ENST00000374877,ENST00000374877.7,,,,,,,,,
ENSG00000143199,ENSG00000143199.18,ENST00000545172,ENST00000545172.5,ENSMMUG00000010380,ADCY10,Catarrhini,ortholog_one2one,92.7329,92.7906,100,100,1
ENSG00000143199,ENSG00000143199.18,ENST00000367851,ENST00000367851.9,ENSMMUG00000010380,ADCY10,Catarrhini,ortholog_one2one,92.7329,92.7906,100,100,1
ENSG00000143199,ENSG00000143199.18,ENST00000485964,ENST00000485964.5,ENSMMUG00000010380,ADCY10,Catarrhini,ortholog_one2one,92.7329,92.7906,100,100,1
ENSG00000143199,ENSG00000143199.18,ENST00000367848,ENST00000367848.1,ENSMMUG00000010380,ADCY10,Catarrhini,ortholog_one2one,92.7329,92.7906,100,100,1
ENSG00000143199,ENSG00000143199.18,ENST00000476818,ENST00000476818.2,ENSMMUG00000010380,ADCY10,Catarrhini,ortholog_one2one,92.7329,92.7906,100,100,1
ENSG00000145075,ENSG00000145075.13,ENST00000651576,ENST00000651576.1,,,,,,,,,
ENSG00000145075,ENSG00000145075.13,ENST00000471307,ENST00000471307.6,,,,,,,,,
ENSG00000147081,ENSG00000147081.15,ENST00000358526,ENST00000358526.7,ENSMMUG00000023060,AKAP4,Catarrhini,ortholog_one2one,94.9649,95.9763,100,100,1
ENSG00000147081,ENSG00000147081.15,ENST00000376064,ENST00000376064.7,ENSMMUG00000023060,AKAP4,Catarrhini,ortholog_one2one,94.9649,95.9763,100,100,1
ENSG00000147081,ENSG00000147081.15,ENST00000481402,ENST00000481402.5,ENSMMUG00000023060,AKAP4,Catarrhini,ortholog_one2one,94.9649,95.9763,100,100,1
ENSG00000147081,ENSG00000147081.15,ENST00000448865,ENST00000448865.5,ENSMMUG00000023060,AKAP4,Catarrhini,ortholog_one2one,94.9649,95.9763,100,100,1
ENSG00000147081,ENSG00000147081.15,ENST00000437370,ENST00000437370.2,ENSMMUG00000023060,AKAP4,Catarrhini,ortholog_one2one,94.9649,95.9763,100,100,1
ENSG00000147081,ENSG00000147081.15,ENST00000480926,ENST00000480926.1,ENSMMUG00000023060,AKAP4,Catarrhini,ortholog_one2one,94.9649,95.9763,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000529221,ENST00000529221.6,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000429951,ENST00000429951.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000442859,ENST00000442859.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000531164,ENST00000531164.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000529850,ENST00000529850.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000525965,ENST00000525965.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000464224,ENST00000464224.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000494714,ENST00000494714.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000393020,ENST00000393020.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000455306,ENST00000455306.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000524580,ENST00000524580.6,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000489064,ENST00000489064.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000527781,ENST00000527781.1,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000483239,ENST00000483239.6,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000527362,ENST00000527362.5,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000525989,ENST00000525989.1,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000534793,ENST00000534793.1,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000478125,ENST00000478125.1,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000462711,ENST00000462711.2,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000480233,ENST00000480233.1,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000496311,ENST00000496311.1,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000149292,ENSG00000149292.17,ENST00000314756,ENST00000314756.7,ENSMMUG00000014328,TTC12,Catarrhini,ortholog_one2one,92.4823,82.4273,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000282469,ENST00000282469.10,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000509059,ENST00000509059.5,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000637569,ENST00000637569.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000356031,ENST00000356031.8,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000505847,ENST00000505847.5,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000505088,ENST00000505088.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000510777,ENST00000510777.5,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000440995,ENST00000440995.6,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000502454,ENST00000502454.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000503074,ENST00000503074.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000504054,ENST00000504054.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000508817,ENST00000508817.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000637061,ENST00000637061.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000506526,ENST00000506526.5,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000513078,ENST00000513078.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000152582,ENSG00000152582.14,ENST00000635995,ENST00000635995.1,ENSMMUG00000018739,SPEF2,Catarrhini,ortholog_one2one,96.213,96.213,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000570298,ENST00000570298.5,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000378553,ENST00000378553.10,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000567918,ENST00000567918.5,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000563093,ENST00000563093.5,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000563818,ENST00000563818.5,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000567666,ENST00000567666.1,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000623406,ENST00000623406.1,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000562024,ENST00000562024.1,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000569735,ENST00000569735.1,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000154099,ENSG00000154099.18,ENST00000564928,ENST00000564928.1,ENSMMUG00000008568,DNAAF1,Catarrhini,ortholog_one2one,85.931,87.9943,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000466857,ENST00000466857.5,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000478697,ENST00000478697.5,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000336338,ENST00000336338.10,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000469128,ENST00000469128.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000437255,ENST00000437255.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000492438,ENST00000492438.5,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000483383,ENST00000483383.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000470550,ENST00000470550.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000486589,ENST00000486589.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000477444,ENST00000477444.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000473472,ENST00000473472.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000463628,ENST00000463628.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000155761,ENSG00000155761.14,ENST00000465053,ENST00000465053.1,ENSMMUG00000008519,SPAG17,Catarrhini,ortholog_one2one,94.7368,94.9076,100,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000462684,ENST00000462684.5,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000495161,ENST00000495161.5,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000433268,ENST00000433268.5,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000493787,ENST00000493787.6,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000340329,ENST00000340329.7,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000355577,ENST00000355577.8,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000310715,ENST00000310715.7,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000156042,ENSG00000156042.18,ENST00000394865,ENST00000394865.2,ENSMMUG00000011285,CFAP70,Catarrhini,ortholog_one2one,98.3051,98.2175,75,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000393567,ENST00000393567.7,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000378856,ENST00000378856.8,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000542283,ENST00000542283.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000546257,ENST00000546257.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000309900,ENST00000309900.11,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000543521,ENST00000543521.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000546297,ENST00000546297.2,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000393552,ENST00000393552.6,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000538568,ENST00000538568.5,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000539447,ENST00000539447.5,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000321489,ENST00000321489.9,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000538248,ENST00000538248.5,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000545230,ENST00000545230.5,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000540892,ENST00000540892.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000541601,ENST00000541601.5,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000288168,ENST00000288168.14,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000542890,ENST00000542890.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000543639,ENST00000543639.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000538382,ENST00000538382.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000536785,ENST00000536785.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000537789,ENST00000537789.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000539973,ENST00000539973.5,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000157423,ENSG00000157423.18,ENST00000545267,ENST00000545267.1,ENSMMUG00000005805,HYDIN,Catarrhini,ortholog_one2one,95.5087,95.6394,100,100,1
ENSG00000158023,ENSG00000158023.10,ENST00000288912,ENST00000288912.9,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000397454,ENST00000397454.2,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000540779,ENST00000540779.1,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000546044,ENST00000546044.1,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000543211,ENST00000543211.5,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000535257,ENST00000535257.1,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000545752,ENST00000545752.1,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000428465,ENST00000428465.2,,,,,,,,,
ENSG00000158023,ENSG00000158023.10,ENST00000545988,ENST00000545988.1,,,,,,,,,
ENSG00000160188,ENSG00000160188.10,ENST00000291536,ENST00000291536.8,ENSMMUG00000018084,RSPH1,Catarrhini,ortholog_one2one,88.3495,83.2317,100,100,1
ENSG00000160188,ENSG00000160188.10,ENST00000493019,ENST00000493019.1,ENSMMUG00000018084,RSPH1,Catarrhini,ortholog_one2one,88.3495,83.2317,100,100,1
ENSG00000160188,ENSG00000160188.10,ENST00000398352,ENST00000398352.3,ENSMMUG00000018084,RSPH1,Catarrhini,ortholog_one2one,88.3495,83.2317,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000297440,ENST00000297440.11,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000437419,ENST00000437419.5,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000438961,ENST00000438961.1,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000440747,ENST00000440747.5,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000491496,ENST00000491496.1,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000403952,ENST00000403952.3,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000486546,ENST00000486546.1,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000164818,ENSG00000164818.16,ENST00000461576,ENST00000461576.1,ENSMMUG00000018261,DNAAF5,Catarrhini,ortholog_one2one,95.0877,95.0877,100,100,1
ENSG00000165506,ENSG00000165506.15,ENST00000298292,ENST00000298292.13,ENSMMUG00000008284,DNAAF2,Catarrhini,ortholog_one2one,93.3094,92.426,100,100,1
ENSG00000165506,ENSG00000165506.15,ENST00000406043,ENST00000406043.3,ENSMMUG00000008284,DNAAF2,Catarrhini,ortholog_one2one,93.3094,92.426,100,100,1
ENSG00000166762,ENSG00000166762.19,ENST00000396879,ENST00000396879.8,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000381761,ENST00000381761.6,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000450810,ENST00000450810.5,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000321596,ENST00000321596.6,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000469461,ENST00000469461.6,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000433380,ENST00000433380.5,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000419262,ENST00000419262.1,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000472960,ENST00000472960.1,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000415968,ENST00000415968.2,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000464721,ENST00000464721.5,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000432420,ENST00000432420.5,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000166762,ENSG00000166762.19,ENST00000409481,ENST00000409481.1,ENSMMUG00000029700,,Catarrhini,ortholog_one2one,33.7736,89.9497,75,100,0
ENSG00000167646,ENSG00000167646.14,ENST00000533527,ENST00000533527.6,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000524407,ENST00000524407.7,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000528412,ENST00000528412.5,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000527223,ENST00000527223.6,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000391720,ENST00000391720.8,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000587789,ENST00000587789.2,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
ENSG00000167646,ENSG00000167646.14,ENST00000588076,ENST00000588076.1,ENSMMUG00000028718,,Catarrhini,ortholog_one2many,93.3457,83.196,100,100,1
